1.00_10,1.00_20,1.00_40,1.00_60,2.80_10,2.80_20,2.80_40,2.80_60,3.00_10,3.00_20,3.00_40,3.00_60,3.50_10,3.50_20,3.50_40,3.50_60,4.00_10,4.00_20,4.00_40,4.00_60
10815.654580597662,19277.61125366215,28423.98063465227,25004.91354296994,10056.149518197039,17375.495903485273,27723.28817259685,38263.146577940635,12588.592609865525,21982.936254990906,35209.54680733227,47007.31202458447,13828.099633760854,9382.501301123115,10369.22894591271,12634.010910881803,1464.9129562658795,1599.794292668176,1435.8149456346127,1475.7820032948478
8429.90411900576,15000.449424620308,21577.502785846264,17842.44088412661,7669.809187715705,13360.637326761616,21459.4419081418,29662.621107836105,9984.45617221413,17677.330827483966,28983.066630194873,39424.7109738432,12140.982953284472,8376.243501074869,9459.523089397002,11757.334971679586,1387.7744549319557,1523.5375197238934,1400.9488113045725,1442.0363708389048
6570.409856016627,11672.269970577707,16380.134522945546,12731.60557649905,5849.751226303874,10273.469647646134,16610.85958281465,22995.262273968452,7919.023845186597,14215.026671578915,23857.68143756355,33065.235352282645,10659.705308462157,7477.90519153996,8629.626903368431,10941.491709273154,1314.6978661933108,1450.9156487457738,1366.9293371425547,1409.0623751879293
5121.088575457254,9082.520290521144,12434.655189375728,9084.731265650275,4461.595923983509,7899.636523304124,12857.774086627105,17826.546249107654,6280.856721586197,11430.853744024229,19638.6728443455,27731.58665962605,9359.153019197376,6675.91218503671,7872.538582289919,10182.259934964764,1245.469300310757,1381.7554162741471,1333.7359635581754,1376.8423718849822
3991.463055179679,7067.363506470146,9439.52257913839,6482.477145021522,3402.852090427038,6074.31173115098,9952.66702716454,13819.618466857844,4981.56867920947,9191.992413107397,16165.756596950365,23258.29199359558,8217.276435138923,5959.931606613961,7181.870598073216,9475.71136898262,1179.8861304217571,1315.8918177313528,1301.3486302130198,1345.3591199360715
3111.0138178857364,5499.313553388174,7165.826889851773,4625.619482506339,2595.3498583495802,4670.754521217602,7703.944733064821,10713.340200661609,3951.057571555882,7391.637266533543,13306.99321808239,19506.57036320644,7214.716104436571,5320.7387651281315,6551.795808724441,8818.190315485906,1117.7563994666725,1253.1677137488214,1269.7477638972239,1314.5957725844619
2424.7767901838442,4279.169952244852,5439.795771960506,3300.6449723273454,1979.4691947336094,3591.5094191817043,5963.302528671645,8305.269680951513,3133.7229172209995,5943.901933828665,10953.775497244325,16360.027100850753,6334.474552301756,4750.098302356402,5976.998294947772,8206.294747924381,1058.8982583447282,1193.4334552592077,1238.9142667004514,1284.535868295936
1889.912043595499,3329.7420309692034,4129.513382823499,2355.199616948789,1509.7379955514068,2761.639441652422,4615.943945682304,6438.468599090389,2485.466016140331,4779.721856608478,9016.70239682595,13721.042795171059,5561.628104685088,4240.658088671603,5452.628509917455,7636.858706887697,1003.1394336552228,1136.5465264591132,1208.8295044701144,1255.1633219501937
1473.0294132584913,2590.965564942466,3134.838419268912,1680.570095293967,1151.4747596354082,2123.522874521087,3573.009822533243,4991.274154113158,1971.3106361256605,3843.5595473939984,7422.182619442945,11507.74471376795,4883.073871310034,3785.8544982310996,4974.262363818265,7106.935919370638,950.3167234660991,1082.3712047905651,1179.475295549868,1226.4624162336672
1148.104039908994,2016.102898146624,2379.7505913893383,1199.1832135466016,878.227961397475,1632.85233061277,2765.717985778525,3869.3700680683055,1563.515895557007,3090.7551605619815,6109.638802734938,9651.4667561463,4287.307598396297,3379.8278432455286,4537.863897952118,6613.78455470007,900.27551963403,1030.7782371300266,1150.833899791566,1198.4177932291539
894.8517080453175,1568.7861509674194,1806.5405994796524,855.6860458714821,669.8230644886883,1255.5582826904356,2140.8270216944397,2999.639823696108,1240.079524180887,2485.3959837873394,5029.206126254808,8094.619133630145,3764.2286247730567,3017.346877782837,4139.751233493548,6154.853038250388,852.8693552778839,981.6445314123777,1122.8880078340464,1171.0144461977607
697.4625570127733,1220.716457344324,1371.399569928445,610.5811028939306,510.8729822346864,965.4434584669158,1657.1249709420288,2325.401528832205,983.550746533888,1998.6032135599683,4139.837898279138,6788.901684482784,3304.968634595065,2693.741398414904,3776.56550760487,5727.766849547455,807.9594760810581,934.8528629541397,1095.6207306422568,1144.2377115487648
543.6141140048659,949.873676735577,1041.0708626983767,435.6846591222338,389.6420081870291,742.3638427196522,1282.711373451435,1802.7138550361458,780.0887379753716,1607.154284994616,3407.7461519341,5693.805393522431,2901.7413033236535,2404.842073333712,3445.242534826109,5330.316236454082,765.414434167917,890.2915947752737,1069.0155893004066,1118.0732609930958
423.7020352905958,739.1233208390058,790.3083571887753,310.8860089098309,297.1793377679091,570.829985064707,992.8934126472867,1397.512301787852,618.7158530055993,1292.3750338496372,2805.1180073618098,4775.355626876344,2547.7102878606015,2146.9267246956497,3142.9869546478226,4960.444781870064,725.1097033656384,847.8544112522899,1043.0565050529717,1092.5070938762358
330.2405329155718,575.1325642432323,599.946960213196,221.83500959295398,226.6582066114937,438.9314957140588,768.5574083792127,1083.3891514131726,490.72533434335026,1039.248841080273,2309.05903327322,4005.058091567826,2236.873322730788,1916.672372095834,2867.2486471507523,4616.238763790635,686.9273147253681,807.4400644672157,1017.7277895875359,1067.5255296864382
257.3950571315121,447.5267619448382,455.437870288241,158.2920108038022,172.87185243161343,337.51005197798395,594.9082574731551,839.8724303880449,389.2115461347547,835.7002614554909,1900.7234651618553,3359.014819033556,1963.9604572725468,1711.1124193007793,2615.7012177319116,4295.91725367209,650.7555112358821,768.9521326472435,993.0141355535962,1043.115200734258
200.61806117746357,348.23311199629853,345.7366524850446,112.95043433535176,131.84908594270183,259.5234935257183,460.49368720042435,651.0917138184523,308.6973853659142,672.01896157114,1564.5982363195003,2817.1827465479264,1724.3447085422652,1527.598432633415,2386.2223693934397,3997.8229018733127,616.488420719129,732.2987901187457,968.9006073116001,1019.2630449994705
156.36511018951163,270.9699410234908,262.4591424422238,80.59661730090387,100.56108741475433,199.55685259468066,356.4489705557853,504.7438211624431,244.83876873158988,540.3964860853478,1287.913621293477,2362.7518945363795,1513.9636151366178,1363.766018563315,2176.875996995938,3720.413362496929,584.02574595024,697.3925882267998,945.372631906627,995.9562991415554
121.87361168319728,210.8493029779848,199.24066759016026,57.51031201050706,76.69778087375217,153.44636771217296,275.91229183339397,391.29099571477894,194.1902507627136,434.5537534992264,1060.1581015553154,1981.623848142604,1329.2503619506754,1217.5043608691337,1985.8958524060868,3462.2533132620315,553.2724710950124,664.1502466975397,922.415990261257,973.1824916700075
94.99035434890165,164.06775009205876,151.24961261546213,41.036908226528936,58.49727506123815,117.99037446177385,213.572205485839,303.33931176185274,154.0191273083304,349.44151108051864,872.6790226541599,1661.9743632871055,1167.0733081564563,1086.9290248901589,1811.6706427219883,3222.0070291191505,524.1385836056321,632.4924549455545,900.0168085823037,950.9294362708126
74.03708887191304,127.66571309501015,114.81815230304474,29.2821891921729,44.61577832640038,90.726999102014,165.31734288818237,235.15679907754958,122.15799445980491,280.9994590610612,718.3538714304526,1393.8865273611748,1024.6828931552307,970.3576784770618,1652.7304358504437,2998.4314711832085,496.53881076064,602.343682852292,878.1615499762198,929.1852252855259
57.70575934998533,99.3402682179301,87.16192967582843,20.89452253939288,34.02838292188248,69.76321927619297,127.96526494371471,182.2998800624074,96.88780784069937,225.96255307061884,591.3196847904769,1169.0430936107975,899.6650203435337,866.2884168306637,1507.7342587405203,2790.369855226478,470.392370078022,573.6320005640133,856.8370062681068,907.9382233394577
44.97684488809877,77.2994459543422,66.16725519813647,14.909441001286023,25.95339334454878,53.643422707123854,99.05257818709876,141.32377375917812,76.84513281089501,181.70524441862753,486.75031001703337,980.4684440894833,789.9001283581632,773.3804119660168,1375.4587836401015,2596.745666454783,445.62273287089135,546.2889068793694,836.030290019385,887.1770611155584
35.05571365622472,60.14886462496783,50.229563259307206,10.638741830627547,19.794611681759157,41.24833729852216,76.67247240746812,109.55799325100014,60.94858133681009,146.1162276694344,400.673054518096,822.3121757522644,693.5272558913015,690.4366374895693,1254.7880069217813,2416.557089599293,422.1574002537164,520.2491658171597,815.7288267393,866.890629270673
27.323016165422437,46.803516778239924,38.13077960791401,7.591352870237156,15.097318737086647,31.717314892114533,59.34896529366295,84.93230520181092,48.34046648225828,117.49772031432502,329.81775935847526,689.667595593427,608.9124908282444,616.388446115506,1144.7038333986995,2248.871825505092,399.9276909434749,495.45065097435145,795.9203472855583,847.0680724909066
21.296020948167865,36.41912771702892,28.946227264635926,5.416865952565244,11.514700905157202,24.38857248196506,45.93956045540703,65.84180900764827,38.34052653020515,94.48446965313576,271.49256273067414,578.4194937603769,534.6212687923098,550.2818012180413,1044.2774866905143,2092.822267397462,378.868540234648,471.8341973030265,776.5928804494994,827.6987836829231
16.59847893362298,28.338743645133896,21.973955987043343,3.865244739590646,8.782244002673396,18.7532415568993,35.559899054572774,51.04234252324511,30.40922195388577,75.97862308947234,223.48163349795985,485.1164719057584,469.39405144461097,491.2649850270359,952.6616731690737,1947.6010118677773,358.91830955966736,449.34345995261657,757.7347457213242,808.7723982980657
12.937135231998752,22.0511704076072,16.681094130371477,2.75807395415758,6.698203484204176,14.420035004159375,27.5254357733537,39.56939776605528,24.11862495190774,61.09735481147942,183.96098960715145,406.8638658499027,412.1249721869566,438.5776250993729,869.0834333712563,1812.4566813527736,340.01860607741287,427.92477984065283,739.3345462310051,790.2787887862648
10.083422022001587,17.158633510163675,12.663122723572643,1.9680440564827055,5.108709106937516,11.088078233849767,21.306292612087457,30.675262187570077,19.129330913264436,49.130750376510036,151.4292032304812,341.23394055043747,361.8430872257056,391.5408976831931,792.8376205666073,1686.6900364926119,322.1141117617104,407.52705563130087,721.3811618606145,772.2080591767636
7.859189677657716,13.35161347420105,9.612959189547547,1.4043123834364082,3.896404282260644,8.526018063375718,16.49231309577855,23.780288894954616,15.172146087052552,39.5079400737888,124.6503600572442,286.19057123774144,317.69591412585976,349.5487817551683,723.2809514586577,1569.650358253014,305.15242148958424,388.10162181624605,703.8637425239076,754.5505397827627
6.12558536721254,10.389264521494322,7.297487862759599,1.0020574812727383,2.971781327342029,6.55595879501385,12.766012191857346,18.435120015262623,12.033563428360436,31.769865449080545,102.60710570306314,240.0260739985756,278.9349787669383,312.06025104786124,659.8265788259124,1460.7320810924862,289.083889655361,369.6021326070495,686.7717016090968,737.2967820271496
4.7743848450024124,8.084177804139099,5.539743595814645,,2.266572875342093,5.041110094118436,9.881637968925368,14.291401230589878,9.544242980098089,25.54737981194598,84.46199542403741,201.3082260187752,244.9031256627646,278.59230346928365,601.9391403120526,1359.371659754589,273.86148486167406,351.9844513619618,670.094709580859,720.4375533865448
3.7212363034231135,6.290525246876203,4.205386796733115,,1.728711514528355,3.8762890029678876,7.648964099469556,11.079078897485326,7.569875258102394,20.54363800507417,69.52567877369863,168.83583182328252,215.0233765034739,248.713738105715,549.1302415921774,1265.0446534739642,259.4406522620624,335.2065452833868,653.8226877377036,703.9638324509574
2.9003945168787753,4.894833938625982,3.1924362209649413,,1.3184855130730655,2.980616601105472,5.920744311718265,8.588800162854172,6.003934680070558,16.519935335449976,57.23071050684482,141.60145698567302,188.78914802672253,222.0395996307143,500.95433580670453,1177.2630125097467,245.77918315224943,319.2283851347591,637.9458021209329,687.8668040964104
2.260616544507565,3.8088074280637656,2.4234748234921284,,1.0056067964919164,2.2919022074936697,4.58300140370318,6.658269060091921,4.761932054820963,13.284320110198683,47.10999278093103,118.76017314530974,165.75566337123317,198.22621854210723,457.0049644978636,1095.5725529668414,232.83709142840544,304.0118497375795,622.454457571512,672.1378547679479
1.7619627714648989,2.9637397725786694,1.8397329855895945,,,1.7623251936415285,3.547510373784364,5.16166938757195,3.7768560290973894,10.682436535422571,38.77902965321283,99.60334466707455,145.53241130019083,176.96678332538238,416.9113283336883,1019.5506068397317,220.57649655079607,289.52063502075185,607.3392919312571,656.7685678705025
1.3733035863915304,2.306168953264709,1.396596913430818,,,1.3551145760010483,2.7459799252818957,4.001465039358078,2.995557538475975,8.590161136340177,31.921319704669298,83.53664369223661,127.77652544765856,157.98738749526424,380.3351586868221,948.8038351201062,208.96151267026056,275.7201674052311,592.5911703848365,641.7507192651578
1.0703760436594507,1.7944946753454794,1.060198927715265,,,1.0419958363620982,2.125548611717607,3.1020434008728492,2.3758821880390086,6.907681417399622,26.276331842235397,70.06161151203294,112.1869713393165,141.04350058556304,346.96786367376194,882.9661926532824,197.9581435930005,262.57752131733105,578.2011799391654,627.076272868394
,1.3963465839242202,,,,,1.645298590560834,2.4047875381269015,1.8843958424891092,5.554734283438285,21.629607468336587,58.760194217848316,98.49944263388366,125.91681761954597,316.52792457576555,821.6970342135501,187.53418327624968,250.0613406338927,564.1606240368613,612.7373763519605
,1.0865363989232608,,,,,1.2735570653046584,1.8642560261739822,1.4945807115634355,4.466777069637927,17.80461298948646,49.281772856826976,86.48188005575989,112.41244646941848,288.7585206751178,764.6793519992356,177.65912156358252,238.14176387189667,550.4610173004969,598.7263569410799
,,,,,,,1.445221449306515,1.1854046018414408,3.5919085183482764,14.656033132799594,41.332285712122044,75.93053704657248,100.35639686686547,263.425362467582,711.6181354282519,168.3040548839559,226.79035294403127,537.0940804044843,585.0357173087286
,,,,,,,1.1203745666962908,,2.8883928172463547,12.064250276967945,34.6651052337665,66.66652543242114,89.5933387130731,240.3147149699209,662.2388447476844,159.44160165310714,215.98002531024352,524.0517350714822,571.6581315637999
,,,,,,,,,2.322668582482925,9.930800062098314,29.073386583013942,58.53278254183345,79.98460080630589,219.23159444520607,616.2859905598415,151.04582212969302,205.68498936339392,511.32609919030875,558.5864413310053
,,,,,,,,,1.8677478048835319,8.174630632593107,24.383650408827396,51.39140835474522,71.40638420265286,199.99812333174447,573.5218119152064,143.09214249159706,195.8806828948593,498.9094820524053,545.8136519204115
,,,,,,,,,1.501928380551858,6.729023398061431,20.45040076642736,45.12132753635274,63.74816719088859,182.4520294962183,533.7250461327216,135.55728291017994,186.54371449327084,486.79437970397436,533.3329285845664
,,,,,,,,,1.2077588068415839,5.5390583289626765,17.151611202401813,39.616236717802195,56.91128133115168,166.44527714928412,496.68978398242996,128.41918941195294,177.65180773657698,474.97347041098357,521.1375928612109
,,,,,,,,,,4.559527491090268,14.384938965171568,34.782802221776166,50.80764021112792,151.84281787271777,462.224404307168,121.65696932823796,169.18374804428038,463.43961023429114,509.2211189996201
,,,,,,,,,,3.7532175520349167,12.064549889210062,30.5390776770963,45.358604541037195,138.52145122056098,430.15058257102,115.25083014388078,161.1193320630494,452.18582871222424,497.5771304686581
,,,,,,,,,,3.089496010371597,10.11845544716239,26.813114694474926,40.49396896531296,126.36878528120293,400.3023682047475,109.18202156603105,153.43931946494544,441.2053246479956,486.199396544684
,,,,,,,,,,2.5431474370375633,8.48627935367705,23.541743048718864,36.15105753705872,115.28228843069218,372.52532597435766,103.43278064343036,146.12538704326593,430.4914619994168,475.08182897747724
,,,,,,,,,,2.0934155165757384,7.117384431320675,20.66949968651361,32.27391620137846,105.16842427695761,346.6757369302409,97.986279775575,139.1600849964827,420.03776586842054,464.2184787324016
,,,,,,,,,,1.7232144944553316,5.969301625836359,18.147688402114145,28.81259188353871,95.94186249648989,322.61985480256527,92.82657745958115,132.5267952959769,409.8379185879722,453.6035328070643
,,,,,,,,,,1.4184800725840596,5.006412431989526,15.933554238621172,25.722488893737143,87.52475890534153,300.2332139955104,87.93857163059192,126.2096920382427,399.88575590400137,443.23131112076544
,,,,,,,,,,1.1676350928988959,4.198843853139619,13.989558617587171,22.96379435639889,79.84609869042754,279.3999855998858,83.3079554591567,120.19370368696761,390.17526325004997,433.096263475074
,,,,,,,,,,,3.5215416113934026,12.282742907450842,20.500965261233805,72.84109725999384,260.01237809213114,78.9211754762058,114.46447711490447,380.7005721123823,423.19296658390556
,,,,,,,,,,,2.953492855301675,10.784169640696952,18.302270527222387,66.45065365824792,241.97007961890526,74.76539190305459,109.00834335974561,371.45595648336274,413.5161211715094
,,,,,,,,,,,2.47707425012266,9.4684319060999,16.339382179484446,60.62085193263035,225.1797389816315,70.82844107032648,103.81228501229866,362.4358294009565,404.06054913681425
,,,,,,,,,,,2.077505225586201,8.313222598254367,14.587010371754728,55.3025062467804,209.55448263560433,67.09879981579759,98.86390515915713,353.6347395722613,394.8211907826161
,,,,,,,,,,,1.7423894185344837,7.298956221420803,13.022577552096518,50.45074590132838,195.01346520460223,63.56555175695787,94.15139780576912,345.047368079032,385.79310210812235
,,,,,,,,,,,1.4613300840022239,6.4084368357229256,11.625927573805363,46.02463676135082,181.4814511853592,60.21835533957173,89.66351970933778,336.6685251632041,376.97145216340635
,,,,,,,,,,,1.2256075431209232,5.62656651603483,10.379066003688953,41.98683589648392,168.88842567762663,57.04741356871805,85.3895635543521,328.49314709047576,368.3515204643558
,,,,,,,,,,,1.027908660883096,4.940089380750369,9.265928281855926,38.30327651990644,157.16923212573636,54.04344533371475,81.31933240674903,320.51629309005165,359.92869446673154
,,,,,,,,,,,,4.337366850681252,8.272172745985223,34.94288056803247,146.26323519733063,51.197658242998386,77.4431153857596,312.7331423686995,351.6984670979843
,,,,,,,,,,,,3.808180327808371,7.384995853401393,31.877296495959502,136.11400705498883,48.50172288944793,73.75166449539525,305.1389911973148,343.6564343455114
,,,,,,,,,,,,3.343557948488694,6.5929672202777745,29.080660076460553,126.66903539751372,45.947748470829815,70.23617256029885,297.7292500682334,335.7982929000593
,,,,,,,,,,,,2.9356224738799908,5.885882352613245,26.529376184390014,117.87945176027722,43.528259694006834,66.8882522133189,290.49944092157284,328.11983785301356
,,,,,,,,,,,,2.577457738707536,5.254631171568971,24.20191972542535,109.69977866884636,41.236174895311045,63.6999158846751,283.44519443892705,320.6169604463433
,,,,,,,,,,,,2.262991394136242,4.6910806392461035,22.07865402958778,102.08769433765798,39.064785313041206,60.66355674497218,276.5622474027796,313.2856458739957
,,,,,,,,,,,,1.9868919567630539,4.187969972655345,20.141665177333987,95.00381369628779,37.007735451416146,57.77193055659609,269.8464401200373,306.1219711335642
,,,,,,,,,,,,1.7444784182913484,3.738817095815581,18.374610860434018,88.41148461034027,35.05900447851153,55.018138390192235,263.29371390812986,299.1221029270821
,,,,,,,,,,,,1.5316408834037045,3.3378351247107254,16.762582502479518,82.27659824260142,33.21288860373267,52.39561016499107,256.9001086421542,292.2822956098158
,,,,,,,,,,,,1.3447708903222921,2.979857809097337,15.29197947573816,76.56741257326107,31.46398438324361,49.89808897371028,250.66176036158217,285.5988891859622
,,,,,,,,,,,,1.1807002327069356,2.6602729705554076,13.950394353125892,71.25438816609262,29.807172904489196,47.51961615463572,244.57489893508512,279.0683073501776
,,,,,,,,,,,,1.0366472456732825,2.374963079198562,12.726508227171971,66.31003533084335,28.237604803518607,45.25451707526608,238.6358457820636,272.6870555738882
,,,,,,,,,,,,,2.1202522034341125,11.60999521278654,61.70877189104931,26.750686071257995,43.09738759360243,232.84101164950573,266.4517192353603
,,,,,,,,,,,,,1.8928586492739157,10.59143532812372,57.426790821363404,25.34206460718747,41.04308116478288,227.18689444283052,260.3589617925293
,,,,,,,,,,,,,1.6898526790010773,9.66223501851927,53.44193706954927,24.00761748106681,39.08669656229964,221.67007710940496,254.4055229976084
,,,,,,,,,,,,,1.5086187644399662,8.814554652965878,49.73359292581583,22.74343886542525,37.22356618450449,216.2872255734566,248.5882171525228
,,,,,,,,,,,,,1.346821888500802,8.041242381416348,46.282571346391116,21.545828603494975,35.44924491850347,211.03508672113205,242.90393140423595
,,,,,,,,,,,,,1.2023774608280435,7.335773794871127,43.07101667938955,20.411281379127665,33.75949953487166,205.91048643448542,237.34962407905485
,,,,,,,,,,,,,1.0734244599459017,6.692196879164281,40.08231227932644,19.33647645699468,32.15029858788633,200.91032767320743,231.92232305502424
,,,,,,,,,,,,,,6.105081798024941,37.300994532275155,18.318267963041986,30.61780279718167,196.03158860293655,226.61912417153727
,,,,,,,,,,,,,,5.569475081735795,34.71267284683213,17.35367567675067,29.158355887877185,191.27132076901995,221.43718967531302
,,,,,,,,,,,,,,5.080857834879604,32.3039551969206,16.4398763082532,27.768475867326558,186.62664731462206,216.37374670190852
,,,,,,,,,,,,,,4.635107610574291,30.062378831190667,15.574195234774082,26.444846717673936,182.09476124210263,211.42608579195297
,,,,,,,,,,,,,,4.228463629530553,27.976345790504656,14.75409867220783,25.184310484398154,177.67292371661458,206.59155944130976
,,,,,,,,,,,,,,3.857495050486506,26.035062899873935,13.977186258921487,23.983859741969237,173.35846241089496,201.86758068439184
,,,,,,,,,,,,,,3.5190720243181888,24.228485924364364,13.241184030074646,22.840630418641332,169.14876989025055,197.2516217098705
,,,,,,,,,,,,,,3.210339287610244,22.54726760003197,12.543937761893464,21.75189496326372,165.04130203676064,192.74121250803788
,,,,,,,,,,,,,,2.9286920728968777,20.98270927099993,11.883406666418024,20.715055837806528,161.0335765117452,188.33393954909963
,,,,,,,,,,,,,,2.671754132328446,19.526715882446094,11.257657418267693,19.727639320075887,157.12317125556945,184.0274444916898
,,,,,,,,,,,,,,2.437357689350176,18.171754096633983,10.66485849594163,18.787289601832615,153.3077230238774,179.81942292091696
,,,,,,,,,,,,,,2.2235251492460772,16.91081331527871,10.103274821091544,17.891763168233457,149.5849259593709,175.70762311526727
,,,,,,,,,,,,,,2.0284524142404123,15.737369406576988,9.571262680076444,17.038923445185475,145.9525301982699,171.68984484170295
,,,,,,,,,,,,,,1.8504936623868997,14.645350949223905,9.067264912935116,16.226735701842887,142.40834051061282,167.76393817831314
,,,,,,,,,,,,,,1.688147461825661,13.62910781876259,8.589806355694707,15.45326219608449,138.95021497357396,163.9278023638856
,,,,,,,,,,,,,,1.5400441032543102,12.68338195373181,8.137489522675555,14.716657551389904,135.5760636769977,160.1793846737853
,,,,,,,,,,,,,,1.404934043737766,11.803280150355084,7.70899051615454,14.015164354084275,132.28384746036613,156.51667932153634
,,,,,,,,,,,,,,1.2816773643575394,10.984248745010413,7.303055151414912,13.347108960447553,129.0715766804369,152.93772638552196
,,,,,,,,,,,,,,1.1692341527550734,10.222050053487305,6.9184952858409705,12.710897503684624,125.93731000880732,149.4406107602257
,,,,,,,,,,,,,,1.0666557294270065,9.51274044512734,6.554185341312956,12.105012091229556,122.87915325867668,146.02346113145444
,,,,,,,,,,,,,,,8.852649938403465,6.209059009723679,11.528007183311585,119.89525824009893,142.68444897499418
,,,,,,,,,,,,,,,8.23836321236512,5.882106131973954,10.978506144142557,116.98382164303342,139.42178757816262
,,,,,,,,,,,,,,,7.666701935702101,5.572369741312117,10.455197957497498,114.14308394751885,136.23373108373517
,,,,,,,,,,,,,,,7.134708321997363,5.278943262363493,9.956834098852468,111.37132836031103,133.11857355573338
,,,,,,,,,,,,,,,6.639629826083324,5.000967857651713,9.482225556616868,108.66687977734317,130.0746480665744
,,,,,,,,,,,,,,,6.178904902320346,4.737629913845341,9.03023999535359,106.02810377138047,127.10032580509485
,,,,,,,,,,,,,,,5.750149751110437,4.488158660372128,8.599799054218863,103.45340560425808,124.19401520496994
,,,,,,,,,,,,,,,5.351145985072349,4.25182391343093,8.189875774176224,100.94122926310436,121.35416109306333
,,,,,,,,,,,,,,,4.979829151062741,4.027933938798014,7.799492147846605,98.49005651996842,118.57924385725009
,,,,,,,,,,,,,,,4.6342780486559585,3.8158334271724375,7.4277167861486415,96.09840601428247,115.86777863326948
,,,,,,,,,,,,,,,4.312704789816172,3.614901576134494,7.073662696162422,93.76483235760497,113.21831451017044
,,,,,,,,,,,,,,,4.013445548330357,3.4245502731031867,6.736485164914923,91.48792526010364,110.6294337539262
,,,,,,,,,,,,,,,3.734951951139542,3.244222373974472,6.4153797440381695,89.26630867824979,108.09975104880161
,,,,,,,,,,,,,,,3.4757830670268817,3.0733900724019056,6.109580330491977,87.09863998320981,105.6279127560677
,,,,,,,,,,,,,,,3.2345979512118848,2.9115533549467187,5.8183573387721195,84.98360914943044,103.21259618966656
,,,,,,,,,,,,,,,3.010148707276387,2.758238537575698,5.541015960243101,82.91993796292803,100.85250890843935
,,,,,,,,,,,,,,,2.80127403052453,2.612996879223236,5.276894505442697,80.90637924880265,98.54638802453806
,,,,,,,,,,,,,,,2.6068931993699787,2.4754032683596305,5.02536282540317,78.94171611751094,96.29299952765147
,,,,,,,,,,,,,,,2.4260004836616904,2.345054978721253,4.785820808222779,77.02476122944178,94.09113762468365
