1.00_10,1.00_20,1.00_40,1.00_60,2.80_10,2.80_20,2.80_40,2.80_60,3.00_10,3.00_20,3.00_40,3.00_60,3.50_10,3.50_20,3.50_40,3.50_60,4.00_10,4.00_20,4.00_40,4.00_60
4029.842250722022,8607.042891971027,17163.678632241797,23088.73207550772,4712.440703072121,9745.153161924876,19425.846794713503,29041.749706034596,4953.4356923312425,10147.436552413878,18947.852424734916,26093.205572022063,6218.179224753202,4565.675698414464,5396.2533762973335,6948.645058252663,920.9178696632569,1037.2547420518817,1069.0828645372687,1107.0030560470288
3425.4146291239886,7456.081704973711,15066.018358406818,20214.626566212963,4092.123765124057,8697.43867895212,17787.86028005064,26830.729695174585,4290.376682666787,9038.29545215424,17394.5269301774,24183.951807103236,5598.438038032977,4192.789071464038,5062.654428585759,6592.086259602125,876.0048435424183,986.8910695096293,1036.7397896452167,1073.4753896505433
2921.0603303944645,6478.152199449396,13258.13878641453,17734.38416334395,3560.154891492448,7792.993460559902,16341.700228727947,24854.318272471846,3728.239470688858,8082.17298187477,16025.58621797768,22480.865754197293,5048.625778901681,3859.184200082114,4759.490475128601,6264.861417228662,834.0433541221323,939.637213894896,1006.3694184384316,1042.1037211420237
2498.578343648431,5643.458930449823,11692.763095250995,15585.252991896392,3102.0739580974932,7007.519942252208,15056.433844765475,23075.057155425864,3249.851075450656,7254.241934966145,14811.876035660023,20952.812368142,4560.146737404864,3560.3363815344146,4482.969031849751,5963.266652076933,794.7632810845466,895.2895968216766,977.7793260639756,1012.6834783108638
2143.334281770022,4928.0026471190995,10331.717301594685,13716.418106949033,2706.274175310891,6321.431364894505,13907.132794335837,21463.22918069689,2841.2084224975547,6534.1013772170845,13729.568771225671,19574.261876965327,4125.523861248155,3292.276978128432,4229.908931906863,5684.216488441327,757.9289932729884,853.658171537115,950.7994753493441,985.0319146152
1843.524841828427,4312.350508145724,9143.95183592596,12086.36235862874,2363.32928748574,5718.8688105250285,12873.594475633396,19995.07113745305,2490.858319774654,5904.930213503046,12759.106814131203,18324.17612383608,3738.2448830243675,3051.515846422921,3997.625111192,5425.12767745447,723.3339753898164,814.5654948985413,925.2794889964441,958.9857158952893
1589.5988148079596,3780.6811233214407,8104.024178977189,10660.869379162454,2065.499956209267,5186.934988256455,11939.356422163903,18651.424986159742,2189.4052019483183,5352.817248743855,11884.374519729869,17185.139568451905,3392.631786605408,2834.977576101487,3783.8367173632505,5183.825707999462,690.7963615272135,777.8458773949636,901.0862577193736,934.3988710920839
1373.8007126537414,3320.04127131491,7190.9313232735685,9411.504429814291,1806.3683874545427,4715.093462197375,11090.92974874369,17416.71273666822,1929.118449221906,4866.225933064897,11092.042979606094,16142.673605022224,3083.729298184503,2639.948203890549,3586.593687023768,4958.469523148752,660.1552183771404,743.3445971001391,878.1018428531106,911.1407778111816
1189.8105102168415,2919.765859574293,6387.208091792636,8314.451864654284,1580.5651922164006,4294.695564398134,10317.19896186752,16278.15309939265,1703.6180032092516,4435.563625373215,10371.04759007541,15184.690728732026,2807.2091588391113,2464.0300750027386,3404.2179568222027,4747.49084858465,631.2674484252642,710.9171692314712,856.2216370828687,889.0945567939739
1032.4587935444774,2571.023955242017,5678.227881669717,7349.6196026091375,1383.5629649026812,3918.6066350493375,9608.949683985904,15225.160334738002,1507.6219507334044,4052.833066068436,9712.169059508591,14301.057015360162,2559.2876597569175,2305.103193214261,3235.2562798578365,4549.5452515613015,604.0052060827193,680.4286657582348,835.3527514337225,868.1555522234804
897.5011252933932,2266.462338932935,5051.657872262754,6499.944275618392,1211.5184491955906,3580.9099650845233,8958.495621593373,14248.881304018114,1336.7433853592177,3711.349196458213,9107.695857068533,13483.239531155043,2336.6544288588047,2161.291849258998,3078.4422543918704,4363.472619802278,578.253738392067,651.7530808844772,815.4126005952943,848.2299973414101
781.4389641566644,1999.9246373767185,4497.03239732097,5750.84785933774,1061.1503651306396,3276.671768056034,8359.383041894382,13341.837857199254,1187.3265930186517,3405.5083427961404,8551.151324383289,12724.020995826859,2136.4108268236914,2030.9356221626726,2932.665673417165,4188.265207326409,553.9095773550914,624.7727389719769,796.3276621053795,829.2338271204075
681.3772271946822,1766.2291510093683,4005.416973267263,5089.809222834412,929.6436437324962,3001.754225085038,7806.156072887811,12497.649798899563,1056.3147021242435,3130.599619467065,8037.07246139319,12017.268111943069,1956.016588996728,1912.5640588292656,2796.9476994504807,4023.0417610282548,530.8790236433981,599.3777419082044,778.0323879393829,811.0916217523322
594.9107325243696,1560.9923714874694,3569.142108820099,4506.023350599471,814.5734122453028,2752.666479552922,7294.169900045389,11710.819664117755,941.1425620400511,2882.650528247574,7560.830210621874,11357.742974013485,1793.2435665507267,1804.8744855988625,2670.420681322716,3867.0265359196683,509.0768719410531,575.4654532197128,760.4682497020215,793.7356665074705
520.0334379050685,1380.488159173716,3181.591028753763,3990.127871374065,713.8439132090988,2526.4456411731644,6819.441777621358,10976.565011175759,839.6498845759096,2658.3003507084654,7118.483192693685,10740.949216766068,1646.1355938388244,1706.712512369843,2552.3116763696275,3719.5322427020556,488.42533682160285,552.9400164547686,743.5829009400093,777.1051151154112
455.06570195195764,1221.5348339597597,2837.029227803135,3533.9816178403626,625.6388484096148,2320.5615544140132,6378.53195379146,10290.687311822607,750.0106848278717,2454.696188220662,6706.658482894103,10163.006274486586,1512.9736508153137,1617.0548687308537,2441.92893615998,3579.946160356636,468.85314520136603,531.7119055435816,727.3294421298499,761.145245237828
398.5958197210599,1081.404186489938,2530.466631475082,3130.4837120841617,548.3805712904382,2132.8404100506027,5968.44829694803,9649.46907485271,670.6758511386173,2269.4074929222434,6322.4542942314165,9620.546448586005,1392.2456074089946,1534.9942712183636,2338.6507676953665,3447.7187979873356,450.2947673020515,511.6975050058435,711.6657756788312,745.8067958660911
349.43288614166306,957.747764914628,2257.5453060225104,2773.4244712329005,480.6962191565826,1961.4033162390879,5586.569725943217,9049.592785903877,600.3263047128787,2100.355718820187,5963.360437049141,9110.630518987526,1282.619936049123,1459.726067121109,2241.9163035157612,3322.3546116622347,432.6897629172681,492.8187180208982,696.5540398409178,731.0453775997958
306.56866824403113,848.5368295661981,2014.447301057338,2457.3615109990424,421.38935697765237,1804.6167609307092,5230.584577133061,8488.076732590946,537.8347121383799,1945.7563515933866,5627.193222850475,8630.6784565967,1182.92286286725,1390.5364370522589,2151.2178101610075,3203.404379433714,415.9822237897057,475.00260050953074,681.9601118196962,716.8209477613678
269.146658555827,752.0131669594069,1797.8184539419049,2177.5159795777727,369.416052355161,1661.0525394320027,4898.440850433683,7962.223922006775,482.2341154775787,1804.0710827763432,5312.042117246466,8178.412449266339,1092.1185001397098,1326.791968389807,2066.094240344961,3090.4589158510316,400.12029621744387,458.1810195001149,667.8531715316971,703.0973431906003
236.43686721281895,666.648570782104,1604.7049321239795,1929.6850183858178,323.8645546402609,1529.455227014984,4588.305914094519,7469.581170069579,432.692165574289,1673.9683044042265,5016.2259584833855,7751.809979118623,1009.2915643531775,1267.930436401144,1986.1257942342893,2983.1438699405517,385.0557707416585,442.2903341669037,654.205318556218,689.841864353476
207.8152124813962,591.1112735480463,1432.5000109662362,1710.1674209692933,283.9379373293133,1408.7156758311694,4298.5337508840685,7007.90611193322,388.4899011627356,1554.290433421515,4738.2569700989825,7349.065112399817,933.632337481356,1213.4526506300479,1910.929302731234,2881.11540088699,370.74372802512625,427.2710980354498,640.9912357205179,677.0249051027974
182.7466066440029,524.237980860691,1278.8991353667202,1515.7001217761854,248.93920082143512,1297.849330729867,4027.638225739565,6575.140397269115,349.0042222359922,1444.0268463647587,4476.811129114647,6968.556505220805,864.4235749504188,1162.9152417848156,1840.1542832760588,2784.056565963794,357.1422318948112,413.0677809501268,628.1878935780377,664.6196230536195
160.77102069252163,465.0104456993088,1141.8617350278855,1343.403647449642,218.2584358989191,1195.9784077409151,3774.271169120529,6169.387729893324,313.6933712084439,1342.2914259575773,4230.7037205557035,6608.820905828489,801.0291034076539,1115.9242795368027,1773.4795484906672,2691.674287603736,344.21206206128886,399.62850949201663,615.7742907461678,652.6016460928558
141.4919580432289,412.5357418766562,1019.5785868705835,1190.735045472326,191.36172646071566,1102.3171759476268,3537.2043189022097,5788.89571561323,282.0848678718637,1248.3039017868743,3998.869127427041,6268.531159186974,742.8838856782487,1072.1296247695377,1710.6102716211924,2603.696792452557,331.91648029955604,386.90482462252186,603.7312256914051,640.9488110373293
124.56688314464493,366.0295684653672,910.4437673940909,1055.447098380693,167.7815299057949,1016.1597392556042,3315.314360446302,5432.040716477244,253.76545051526074,1161.3743147604705,3780.3440824230574,5946.477902692244,689.4853599465594,1031.2199312498853,1651.2754314990582,2519.8714360759323,320.2210249267331,374.8514554093506,592.0410960943176,629.6409308947602
109.69924212420322,324.802051773267,813.0304305640308,935.5528585609991,147.1083199812175,936.8698378287725,3107.5704603533036,5097.315090056387,228.37266105670113,1080.8900556988567,3574.2537515049426,5641.554290825995,640.3858858658173,992.9182216876336,1595.225574648861,2439.9628437086903,309.0933292808762,363.4261077674242,580.6877224040442,618.6595875737787
96.63178476773054,288.24561698172505,726.0697965246924,829.2947152762899,128.98331335618954,863.8722865512578,2913.02381289625,4783.31633142153,205.58778077626317,1006.305027140776,3379.800136365588,5352.74320790913,595.1861525270984,956.9779719171736,1542.2308440336978,2363.7513108591393,298.50296062344046,352.58926721810815,569.6561926104207,607.9879472373644
85.14095425628477,255.82458446367121,648.4328532593584,735.1173442606168,113.09213016140569,796.64574517492,2730.7988160195523,4488.737742666382,185.12987856506143,937.1305582649184,3196.2523778236346,5079.106527027099,553.5294224708337,923.1796446437789,1492.0792333807447,2291.0314183632095,288.4212764821357,342.3040147363226,558.932725628516,597.6105958039682
75.03215641167486,227.06621115648176,579.1143649685774,651.6440000360587,99.15926205535592,734.7165760824521,2560.0855714006725,4212.360337510906,166.750778172987,872.9277690199335,3022.938619463027,4819.776053856774,515.0965026034618,891.3276209870913,1444.5750335743307,2221.6108251459545,278.82129594266337,332.5358548168449,548.5045510117561,587.5133923761733
66.1357562399995,201.55294909458195,517.2188532443603,577.6556988377639,86.94324036785045,677.6535941938686,2400.133464639305,3953.045752349832,150.23078687381832,813.3011337792486,2859.239153697056,4573.94585992211,479.6013473342895,861.2474840430364,1399.5374436371883,2155.3092089111724,269.6775838049889,323.25255494878314,538.3598029915356,577.6833386219204
58.303678281357016,178.9157343233009,461.9482745240293,512.0729107468129,76.23241249748037,625.0635521219148,2250.2456304988546,3709.7299844271733,135.3750569729647,757.8930392721087,2704.5806235878927,4340.865763498421,446.78721177214726,832.7836139720742,1356.7993236562386,2091.957330579771,260.9661458571336,314.42399574102546,528.4874270881246,568.1084623513971
51.40651021704828,158.82815224578667,412.59116318460985,453.93943714414945,66.84124772485191,576.5872343337811,2109.774146921085,3481.4178159594508,122.01047502366035,706.3791679657106,2558.4310953858526,4119.835760211771,416.42328367652374,805.7970587919733,1316.2060708947574,2031.3962028034668,252.66433379912513,306.0220309917372,518.877097754114,558.7777137266789
45.33102756385809,141.00135179593678,368.51304655831603,402.40819678989595,58.60710448728493,531.896058456771,1978.115832358319,3267.177812565005,109.98299258417093,658.4645679383354,2420.2958506462905,3910.2012411629767,388.3017322670718,780.1636491810967,1277.6146034635713,1973.476346508652,244.7507585817698,298.0203570418955,509.5191457013413,549.6808727137617
39.97807204892826,125.17960207306017,329.14796807577136,356.7286828848368,51.38740035246021,490.68910128109275,1854.7085454738374,3066.137807260042,99.15532771692959,613.880294778331,2289.713774381474,3711.3488656285604,362.2351201521544,755.7723292478832,1240.8924384547474,1918.0571223490456,237.20521111756653,290.394390796664,500.40449372851555,540.8084665401204
35.26072815542751,111.13640229657598,293.9909791802769,316.2358860507086,45.05713374197576,452.6904824964154,1739.027905760728,2877.480799073658,89.40497890234808,572.3805311407781,2166.254238184364,3522.7029792623002,338.0541317089501,732.52367845001,1205.916853494299,1865.006126303947,230.0085894812201,283.12115583930984,491.5246000125079,532.151696057465
31.10275194655463,98.67106997918756,262.59148075924594,280.3405055520464,39.50671313444625,417.6470515662631,1630.5843691599152,2700.4412091834242,80.6225031783386,533.7401060881606,2049.514395575664,3343.722488226105,315.6055773794961,710.3286027019734,1172.574122342522,1814.198640563035,223.14283185045707,276.1791761005515,482.8714079540237,523.7023700308165
27.43721407656714,87.60574372702804,234.54731149869733,248.52029426321252,34.640055213091344,385.3263330409739,1528.920605141023,2534.301448280529,72.71001857311155,497.7523498844203,1939.1168217509403,3173.898115621066,294.75063866452933,689.1071752358853,1140.7588165383388,1765.5171323779427,216.5908545488591,269.5483765818769,474.4373017803553,515.4528464830646
24.205325247979015,77.78274656471028,209.49949447291573,220.3124026298184,30.37291836707282,355.51469354577654,1433.6091315957017,2378.3887573315083,65.57989763630572,464.22723103637793,1834.707442072205,3012.749979623608,275.36332320876517,668.7876100153155,1110.3731662081163,1718.8507948070605,210.3364946450386,263.209990664658,466.21506720606453,507.395980320268
21.355417562648437,69.06226355104808,187.1275649699743,195.30660378849774,26.63144223192113,328.0157000591137,1344.2501717974253,2232.0722905459816,59.153624383354995,432.98973151900753,1735.9537035715107,2859.8254433921443,257.3291033715567,649.3053524797143,1081.3264740880363,1674.0951242905276,204.3644566398708,257.14647356796195,458.1978565384883,499.52507654845135
18.842059469839256,61.320294010981144,167.14541244348723,173.1392965714922,23.350867662292888,302.6486442367618,1260.4697040127012,2094.7604145971927,53.36079148441263,403.87842363871323,1642.542951830226,2714.697195532279,240.5437151472275,630.6022741470417,1053.5345775804058,1631.151530813386,198.6602628382719,251.3414215469724,450.3791576903758,491.8338484686908
16.625285517863173,54.4468442082183,149.2975779005203,153.48819571513954,20.474414752428274,279.2472116923051,1181.9176794295481,1965.8982022910595,48.13821824055814,376.74421817421074,1554.180982206537,2576.9615270490744,224.91209731046024,612.6259591509645,1026.9193543086737,1589.9269770833307,193.21020705633995,245.77949645102254,442.7527666280789,484.3163803049271
14.669925011761256,48.34433091710694,133.3559552448154,136.06762952225935,17.95229932457021,257.6582785140796,1108.2663881562441,1844.9651021838495,43.42917294806072,351.44925852745644,1470.5907397815413,2446.2367765633207,210.34745327512857,595.3290721595635,1001.4082671775301,1550.3336436950633,188.00131136033693,240.44635528552902,435.3127628416682,476.9670937791211
12.945016082517858,42.92617027691964,119.11685129990337,120.62437474822524,15.74087075075322,237.74082004140652,1039.2089563398042,1731.4727682963546,39.18268577836554,327.86593981359266,1391.5111468059588,2322.1619203618816,196.7704204229243,578.6687983354587,976.9339454025373,1512.2886176998531,183.02128557246397,235.3285844457283,428.05348747415064,469.7807182018897
11.42329367524911,38.115529651494285,106.3983646035639,106.93396679485178,13.801856107348092,219.3649191643416,974.4579601204749,1624.9630362088112,35.35294039574769,305.8760352798693,1316.696040037809,2204.3952877833117,184.10833362697133,562.6063470707284,953.4337983636633,1475.7136023655512,178.25848931087944,230.4136383121587,420.9695237914957,462.7522636943779
10.080741638123683,33.844223071795966,95.03804772666473,94.79743057526466,12.101697525876334,202.4108632510338,913.7441443033815,1525.0060335575856,31.89873427579633,285.3699153007038,1245.9132033152916,2092.6133856666265,172.29457140514737,547.1065121800383,930.8496594711098,1440.5346462144582,173.70189635894417,225.68978191841248,414.0556797142207,455.8769971994787
8.896200499445587,30.05173328904128,84.8908219338106,84.03838379860775,10.610971233221827,186.76832032418318,856.8152353926174,1431.1984143783802,28.782999140348387,266.2458465573962,1178.9434831296085,1986.5098182421834,161.26797462250727,532.1372820762144,909.1274575198254,1406.6818896763768,169.3410611820771,221.14603742089633,407.30697216550584,449.15042097819196
7.851023704871369,26.684345576869156,75.82711655891556,74.50047003510953,9.303878199813663,172.3355863659595,803.4348400769348,1343.1617079183027,25.972374140216985,248.4093609649725,1115.5799769482317,1885.7942910240756,150.97232895192357,517.6694941966211,888.2169132589569,1374.0893279018628,165.166087430561,216.77213411827728,400.71861302082107,442.5682533204324
6.928776088543608,23.694380245953074,67.73120858864847,66.04508386066874,8.157797561816063,159.01889667907452,753.3814214435587,1260.540773522262,23.436825438227658,231.77268552773495,1055.6272856702665,1790.1916890590335,141.35590342268682,503.67652860731545,868.0712591205893,1342.6945884540419,161.16759828371565,212.5584617850385,394.2859964703435,436.12641122941056
6.114969202131929,21.03951241713726,60.4997406911831,58.54935473175,7.15289507547633,146.7317951103766,706.4473461782436,1183.002354028034,21.149306705910078,216.2542256487611,998.9008229374837,1699.4412213675919,132.37103836079262,490.13403629480916,848.6469802436314,1312.4387227428726,157.3367085055316,208.4960270992072,388.0046876285139,429.82099486524004
5.396828849713848,18.68216897570147,54.04039834737764,51.90436007969882,6.271779818192258,135.3945556841257,662.4379968257886,1110.2337208100425,19.08545577552326,201.77809553559015,945.2261751304248,1613.295624636374,123.97377687140794,477.01969817115804,829.9035750977649,1283.2660101884874,153.6649980945208,204.5764129589137,381.8704122452975,423.64827355701664
4.763090794790015,16.58899382962509,48.270728878974126,46.013541502036475,5.499203188634219,124.93365182040604,621.1709438679093,1041.9414042187368,17.22332330758596,188.27369027465204,894.4385067919657,1531.520420232433,116.1235347504191,464.3130112746626,811.803334162411,1255.12377420447,150.14448742150955,200.79174049607147,375.87904739144216,417.6046732136073
4.203821135470869,14.730373643685871,43.11708705971269,40.79130092172304,4.821794992254422,115.28126885029145,582.4751729501395,977.8500036892153,15.543129861242367,175.67529492340717,846.3820069762079,1453.893219449847,108.78280435259435,451.9950990525504,794.311135249466,1227.962209180946,146.76761375865345,197.13463360819102,370.026613005578,411.6867649820608
3.7102582989520903,13.080017139813036,38.513693671131904,36.161756231420206,4.227832041694267,106.3748559996691,546.190363076679,917.7010722543652,14.0270482057503,163.92172661864836,800.9093726471469,1380.2030725962704,101.91688850142928,440.04854296965595,777.3942541783732,1201.7342177238606,143.52720911130297,193.5981858412236,364.30926420462595,405.8912550191641
3.2746739983450555,11.61458185996879,34.401794851633504,32.05763827989769,3.707035265267119,98.15671441120043,512.1662120080434,861.2520706056929,12.659008098542387,152.95600624402368,757.8813257727268,1310.2498581083723,95.49366101112615,428.4572330036342,761.0221896198699,1176.3952574730522,140.41647927169026,190.1759294674181,358.7232842709438,400.2149752564469
2.8902508333100965,10.313342995899301,30.728911407824228,28.41931312813413,3.250391810728631,90.57361811928831,480.26180545395704,808.2753862084587,11.424521088880468,142.7250566577662,717.1661611946408,1243.843708370882,89.48335081392231,417.20623486739726,745.1665010219789,1151.9031968793795,137.4289840198856,186.86180661253414,353.26507824011554,394.65487505208546
2.5509745087188223,9.157899513107907,27.448168430875576,25.193915335076316,2.849999064585939,83.57646519470839,450.3450269636273,758.5574133038747,10.310523194505288,133.17942486776997,678.6393227181459,1180.8044693211848,83.85834705435273,406.28167204740714,729.8006586198845,1128.2181793717505,134.55861840322123,183.65014229641884,347.93116702248756,389.20801363485293
2.251538899404775,8.131913345240635,24.51769660474126,22.334579655250668,2.4989278867964586,77.11995654065814,422.2920056855978,711.8976899256917,9.305233548825946,124.27302586778792,642.1830051718642,1120.9611912641096,78.5930228331732,395.6706209659064,714.8999046112717,1105.3024953894999,131.79959503050586,180.53561925998358,342.718181999615,383.8715532556692
1.9872624095363465,7.220877919079674,21.90009752246171,19.799759966914916,2.191102693477834,71.16230005605418,395.9865994065564,668.1080883261664,8.398027333857177,115.96290612576209,607.6857804454081,1064.151648610985,73.66357556377136,385.36101776939074,700.441124651513,1083.1204617952317,129.14642732194224,177.51325446004205,337.62286004385805,378.6427529715649
1.754014266968157,6.411912697569077,19.561966154509605,17.552625521711473,1.9211963119825881,65.66493808956305,371.3199104881587,627.0120554507569,7.579321504087908,108.20902495141512,575.0422457311272,1010.2218865025453,69.04788214833737,375.34157541753916,686.4027288894888,1061.638308218632,126.59391365978958,174.57837712134037,332.64203891557065,373.5189629951049
1.54814956007548,5.693580805712128,17.473464350651348,15.560525733788802,1.6845377884529196,60.59229629289941,348.1898325074636,588.4439003250291,6.840471972750571,100.97405217208939,544.1526923821716,959.0257924844866,64.72536739451162,365.6017098989564,672.7645418255588,1040.8240699135947,124.13712238854696,171.7266082424549,327.7726529977662,368.4976195496523
1.3664519704258,5.055727137822095,15.607939914206016,13.794515724814323,1.4770315522043431,55.91155214748117,326.5006255735402,552.2481254235723,6.173681077903383,94.22318071906399,514.9227939581056,910.4246915835669,60.676884279723694,356.1314745347487,659.5077003287973,1020.6474867397584,121.77137761681885,168.95384145909034,323.0117293329252,363.5762401773687
1.206083282064899,4.489334639734553,13.941586373762584,12.228935725973912,1.295086537881971,51.592421587208506,306.1625184430509,518.2787992812488,5.571914274151341,87.9239528758542,487.26331216601557,864.2869632863196,56.88460483349252,346.92150145013915,646.614559201618,1001.079907905662,119.49224577611301,166.25622517471567,318.3563839307941,358.75241945265196
1.0645388596448908,3.9863967207837194,12.453139100239495,10.841038221975502,1.1355540386998328,47.60696227408572,287.0913356934995,486.39896778355296,5.028825109087425,82.04609906916394,461.0898195232351,820.4876790558031,53.33192055061946,337.9629493998253,634.0686037267456,982.0942021345406,117.29552289464246,163.6301458744509,313.80381831970914,354.0238250588725
,3.5398039816130997,11.123603883585991,9.610657416774108,,43.92939220446262,269.2081483363184,456.4801017366052,4.5386876436410715,76.56138819540051,436.3224376705599,778.9082591378524,50.00335137311521,329.2474572261412,621.8543686745604,963.6646729356011,115.1772225467968,161.07221254370006,309.35131631720196,349.3881941908625
,3.143243648743429,9.936014499607207,8.519916216408385,,40.53592243335865,252.43894636461647,428.4015784695825,4.096335564182664,71.44348857359923,412.88559035461276,739.4361475098161,46.88446238815473,320.76710231173763,609.9573632884725,945.7669786836717,113.1335644413337,158.57924211823578,304.99624099848126,344.8433302497025
,2.7911102883359,8.875216168812264,7.552966470000464,,37.404602803959186,236.71433183357118,402.05019536422526,3.697107312903568,66.66783870144856,390.7077701770042,701.9645039141045,43.9617874853447,312.51436346163496,598.3640018024922,928.3780572286252,111.16096361354691,156.1482458973056,300.7360318438718,340.3870997999818
